update,episode,circumstance,mask,partner,style,outcome,chosen_regret,o,c,e,a,n,step_o,step_c,step_e,step_a,step_n
163,7,work,mask_work,environment,take_notes,delayed,-0.9606,0.03320,0.00944,0.02299,-0.01516,-0.00193,0.000646,0.000233,0.000491,-0.000475,-0.000139
164,7,work,mask_work,environment,network_actively,failed,-1.1014,0.03372,0.01108,0.01985,-0.01732,-0.00199,0.000514,0.001643,-0.003133,-0.002161,-0.000055
165,7,work,mask_work,environment,network_actively,delayed,-0.5119,0.03441,0.01212,0.01856,-0.01861,-0.00214,0.000690,0.001036,-0.001290,-0.001289,-0.000150
166,7,work,mask_work,environment,deep_work,goal_achieved,2.6217,0.03521,0.01273,0.01854,-0.01930,-0.00234,0.000804,0.000608,-0.000022,-0.000691,-0.000206
167,7,work,mask_work,environment,take_notes,delayed,-0.9210,0.03586,0.01303,0.01888,-0.01985,-0.00250,0.000652,0.000302,0.000336,-0.000548,-0.000156
168,7,work,mask_work,environment,quick_scan,goal_achieved,2.7225,0.03641,0.01312,0.01906,-0.02084,-0.00215,0.000542,0.000093,0.000186,-0.000990,0.000352
169,7,work,mask_work,environment,take_notes,goal_achieved,2.3887,0.03770,0.01474,0.01778,-0.02211,-0.00243,0.001296,0.001612,-0.001288,-0.001271,-0.000288
170,7,work,mask_work,environment,deep_work,goal_achieved,2.5499,0.03852,0.01537,0.01764,-0.02292,-0.00256,0.000813,0.000631,-0.000134,-0.000812,-0.000126
171,7,work,mask_work,environment,network_actively,goal_achieved,1.2147,0.03967,0.01448,0.02185,-0.02168,-0.00283,0.001157,-0.000888,0.004210,0.001236,-0.000273
172,7,home,mask_home,environment,network_actively,delayed,-0.9055,-0.05553,0.00280,-0.18192,-0.05292,0.00546,-0.001183,-0.000454,-0.003302,-0.000585,0.000156
173,7,home,mask_home,environment,rest_deeply,goal_achieved,3.0084,-0.05673,0.00238,-0.18537,-0.05356,0.00562,-0.001201,-0.000414,-0.003447,-0.000645,0.000159
174,7,home,mask_home,environment,network_actively,delayed,-0.9161,-0.05793,0.00191,-0.18868,-0.05415,0.00579,-0.001196,-0.000476,-0.003309,-0.000584,0.000166
175,7,home,mask_home,environment,rest_deeply,goal_achieved,2.9962,-0.05914,0.00147,-0.19213,-0.05479,0.00596,-0.001214,-0.000438,-0.003449,-0.000641,0.000169
176,7,home,mask_home,environment,network_actively,failed,-1.6635,-0.06051,0.00169,-0.19742,-0.05620,0.00611,-0.001367,0.000215,-0.005293,-0.001417,0.000149
177,7,home,mask_home,environment,deep_work,failed,-1.9819,-0.06232,0.00009,-0.19978,-0.05611,0.00691,-0.001812,-0.001594,-0.002355,0.000092,0.000803
178,7,home,mask_home,environment,deep_work,delayed,-0.8967,-0.06385,-0.00094,-0.20273,-0.05640,0.00740,-0.001529,-0.001027,-0.002949,-0.000288,0.000495
179,7,home,mask_home,environment,take_notes,failed,-1.9782,-0.06548,-0.00209,-0.20557,-0.05672,0.00777,-0.001632,-0.001150,-0.002845,-0.000322,0.000364
180,7,home,mask_home,environment,quick_scan,delayed,-0.7385,-0.06693,-0.00296,-0.20875,-0.05727,0.00820,-0.001453,-0.000877,-0.003176,-0.000550,0.000432
181,7,conference,mask_conference,environment,network_actively,goal_achieved,1.3408,0.04175,-0.03705,0.19800,0.10603,-0.03836,0.000866,-0.001051,0.004215,0.002319,-0.000790
182,7,conference,mask_conference,environment,quick_scan,delayed,-1.9317,0.04248,-0.03795,0.20151,0.10797,-0.03902,0.000736,-0.000901,0.003502,0.001941,-0.000663
183,7,conference,mask_conference,environment,quick_scan,goal_achieved,1.2530,0.04259,-0.03983,0.20486,0.10878,-0.03824,0.000108,-0.001883,0.003358,0.000810,0.000778
184,7,conference,mask_conference,environment,network_actively,goal_achieved,1.2389,0.04340,-0.04089,0.20894,0.11093,-0.03891,0.000809,-0.001059,0.004073,0.002148,-0.000671
185,7,conference,mask_conference,environment,quick_scan,delayed,-1.9698,0.04416,-0.04169,0.21235,0.11286,-0.03963,0.000759,-0.000803,0.003414,0.001927,-0.000722
186,7,conference,mask_conference,environment,network_actively,delayed,-0.0939,0.04408,-0.04206,0.21219,0.11267,-0.03935,-0.000078,-0.000372,-0.000165,-0.000188,0.000288
187,7,conference,mask_conference,environment,quick_scan,goal_achieved,1.2617,0.04418,-0.04382,0.21530,0.11336,-0.03858,0.000098,-0.001760,0.003117,0.000696,0.000765
188,7,conference,mask_conference,environment,quick_scan,goal_achieved,1.2455,0.04428,-0.04554,0.21835,0.11403,-0.03783,0.000101,-0.001711,0.003052,0.000668,0.000750
189,7,conference,mask_conference,environment,network_actively,goal_achieved,1.1067,0.04502,-0.04656,0.22221,0.11595,-0.03837,0.000744,-0.001029,0.003851,0.001920,-0.000541
190,8,work,mask_work,environment,network_actively,delayed,-0.5883,0.04037,0.01555,0.02043,-0.02310,-0.00291,0.000701,0.001070,-0.001421,-0.001418,-0.000074
191,8,work,mask_work,environment,network_actively,delayed,-0.5910,0.04108,0.01663,0.01900,-0.02453,-0.00299,0.000709,0.001084,-0.001434,-0.001423,-0.000084
192,8,work,mask_work,environment,quick_scan,goal_achieved,2.6603,0.04171,0.01688,0.01902,-0.02557,-0.00269,0.000626,0.000247,0.000019,-0.001048,0.000304
193,8,work,mask_work,environment,network_actively,failed,-1.2217,0.04225,0.01858,0.01570,-0.02793,-0.00265,0.000543,0.001702,-0.003311,-0.002360,0.000038
194,8,work,mask_work,environment,network_actively,goal_achieved,1.1911,0.04337,0.01763,0.01992,-0.02675,-0.00285,0.001121,-0.000956,0.004212,0.001186,-0.000200
195,8,work,mask_work,environment,network_actively,delayed,-0.6227,0.04406,0.01867,0.01847,-0.02822,-0.00287,0.000687,0.001045,-0.001442,-0.001477,-0.000025
196,8,work,mask_work,environment,rest_deeply,failed,-2.1327,0.04497,0.01939,0.01865,-0.02904,-0.00301,0.000911,0.000720,0.000176,-0.000814,-0.000134
197,8,work,mask_work,environment,network_actively,delayed,-0.6138,0.04569,0.02048,0.01725,-0.03051,-0.00306,0.000722,0.001092,-0.001403,-0.001477,-0.000051
198,8,work,mask_work,environment,rest_deeply,delayed,-1.0074,0.04637,0.02096,0.01677,-0.03143,-0.00308,0.000681,0.000475,-0.000477,-0.000917,-0.000023
199,8,home,mask_home,environment,network_actively,failed,-1.6274,-0.06851,-0.00314,-0.21376,-0.05853,0.00853,-0.001573,-0.000177,-0.005008,-0.001258,0.000331
200,8,home,mask_home,environment,deep_work,failed,-1.9741,-0.07044,-0.00491,-0.21609,-0.05843,0.00941,-0.001931,-0.001771,-0.002336,0.000095,0.000883
201,8,home,mask_home,environment,network_actively,goal_achieved,1.3817,-0.07143,-0.00802,-0.21313,-0.05633,0.00992,-0.000992,-0.003111,0.002958,0.002103,0.000508
202,8,home,mask_home,environment,network_actively,goal_achieved,1.3720,-0.07240,-0.01110,-0.21020,-0.05423,0.01041,-0.000973,-0.003076,0.002934,0.002099,0.000486
203,8,home,mask_home,environment,network_actively,failed,-1.6073,-0.07404,-0.01139,-0.21518,-0.05544,0.01080,-0.001635,-0.000292,-0.004977,-0.001205,0.000393
204,8,home,mask_home,environment,take_notes,goal_achieved,2.3140,-0.07458,-0.01083,-0.21968,-0.05648,0.01099,-0.000549,0.000556,-0.004501,-0.001040,0.000187
205,8,home,mask_home,environment,rest_deeply,delayed,-0.1597,-0.07477,-0.00998,-0.22044,-0.05670,0.01066,-0.000185,0.000856,-0.000760,-0.000218,-0.000326
206,8,home,mask_home,environment,rest_deeply,goal_achieved,2.9055,-0.07610,-0.01075,-0.22363,-0.05716,0.01105,-0.001326,-0.000773,-0.003196,-0.000464,0.000390
207,8,home,mask_home,environment,tidy_up,goal_achieved,2.6011,-0.07779,-0.01074,-0.22707,-0.05768,0.01118,-0.001697,0.000015,-0.003434,-0.000518,0.000132
208,8,conference,mask_conference,environment,network_actively,delayed,-0.1920,0.04483,-0.04709,0.22200,0.11556,-0.03784,-0.000193,-0.000522,-0.000210,-0.000390,0.000532
209,8,conference,mask_conference,environment,quick_scan,failed,-2.9569,0.04580,-0.04738,0.22514,0.11776,-0.03910,0.000965,-0.000290,0.003149,0.002195,-0.001261
210,8,conference,mask_conference,environment,tidy_up,failed,-3.4037,0.04642,-0.04825,0.22820,0.11928,-0.03952,0.000623,-0.000873,0.003054,0.001526,-0.000418
211,8,conference,mask_conference,environment,quick_scan,goal_achieved,1.2464,0.04651,-0.04983,0.23100,0.11983,-0.03879,0.000096,-0.001583,0.002802,0.000551,0.000733
212,8,conference,mask_conference,environment,rest_deeply,failed,-3.1859,0.04731,-0.05050,0.23473,0.12140,-0.03923,0.000794,-0.000673,0.003729,0.001567,-0.000444
213,8,conference,mask_conference,environment,network_actively,goal_achieved,1.0697,0.04810,-0.05135,0.23847,0.12327,-0.03985,0.000795,-0.000849,0.003740,0.001867,-0.000619
214,8,conference,mask_conference,environment,network_actively,goal_achieved,1.0597,0.04890,-0.05217,0.24217,0.12512,-0.04048,0.000800,-0.000816,0.003696,0.001855,-0.000635
215,8,conference,mask_conference,environment,network_actively,goal_achieved,1.0498,0.04971,-0.05295,0.24582,0.12696,-0.04113,0.000804,-0.000783,0.003652,0.001843,-0.000651
216,8,conference,mask_conference,environment,network_actively,goal_achieved,1.0403,0.05052,-0.05371,0.24943,0.12880,-0.04180,0.000809,-0.000752,0.003609,0.001831,-0.000666
217,9,work,mask_work,environment,tidy_up,delayed,-1.1428,0.04705,0.02177,0.01642,-0.03235,-0.00323,0.000673,0.000808,-0.000354,-0.000914,-0.000147
218,9,work,mask_work,environment,network_actively,delayed,-0.6469,0.04773,0.02291,0.01488,-0.03385,-0.00330,0.000682,0.001142,-0.001536,-0.001505,-0.000074
219,9,work,mask_work,environment,network_actively,failed,-1.2583,0.04829,0.02475,0.01143,-0.03625,-0.00334,0.000561,0.001847,-0.003444,-0.002402,-0.000040
220,9,work,mask_work,environment,deep_work,delayed,-0.8342,0.04841,0.02395,0.01286,-0.03618,-0.00266,0.000118,-0.000806,0.001428,0.000078,0.000686
221,9,work,mask_work,environment,rest_deeply,failed,-2.0347,0.04917,0.02451,0.01316,-0.03688,-0.00268,0.000765,0.000557,0.000302,-0.000702,-0.000020
222,9,work,mask_work,environment,tidy_up,delayed,-1.0285,0.04974,0.02509,0.01308,-0.03764,-0.00269,0.000566,0.000587,-0.000087,-0.000763,-0.000014
223,9,work,mask_work,environment,tidy_up,delayed,-1.0293,0.05031,0.02568,0.01299,-0.03840,-0.00271,0.000568,0.000589,-0.000092,-0.000764,-0.000016
224,9,work,mask_work,environment,network_actively,failed,-1.1938,0.05074,0.02733,0.00986,-0.04062,-0.00263,0.000432,0.001646,-0.003126,-0.002214,0.000073
225,9,work,mask_work,environment,rest_deeply,failed,-2.0306,0.05148,0.02798,0.01003,-0.04137,-0.00268,0.000742,0.000652,0.000166,-0.000750,-0.000051
226,9,home,mask_home,environment,deep_work,failed,-2.1393,-0.07954,-0.01216,-0.22928,-0.05757,0.01196,-0.001747,-0.001423,-0.002218,0.000108,0.000775
227,9,home,mask_home,environment,network_actively,failed,-1.6819,-0.08107,-0.01210,-0.23430,-0.05881,0.01229,-0.001527,0.000061,-0.005019,-0.001243,0.000331
228,9,home,mask_home,environment,deep_work,failed,-2.1344,-0.08283,-0.01352,-0.23659,-0.05873,0.01308,-0.001768,-0.001427,-0.002286,0.000087,0.000786
229,9,home,mask_home,environment,network_actively,failed,-1.6786,-0.08441,-0.01355,-0.24155,-0.05992,0.01345,-0.001574,-0.000029,-0.004961,-0.001195,0.000375
230,9,home,mask_home,environment,network_actively,delayed,-0.9266,-0.08582,-0.01428,-0.24455,-0.06030,0.01386,-0.001415,-0.000731,-0.002994,-0.000378,0.000409
231,9,home,mask_home,environment,deep_work,goal_achieved,2.2227,-0.08643,-0.01342,-0.24913,-0.06173,0.01341,-0.000610,0.000863,-0.004582,-0.001429,-0.000446
232,9,home,mask_home,environment,rest_deeply,goal_achieved,2.8647,-0.08790,-0.01418,-0.25249,-0.06222,0.01383,-0.001469,-0.000761,-0.003363,-0.000493,0.000418
233,9,home,mask_home,environment,deep_work,failed,-2.1475,-0.08973,-0.01567,-0.25485,-0.06214,0.01466,-0.001823,-0.001487,-0.002361,0.000078,0.000824
234,9,home,mask_home,environment,tidy_up,goal_achieved,2.5947,-0.09155,-0.01579,-0.25834,-0.06264,0.01488,-0.001826,-0.000125,-0.003492,-0.000496,0.000222
235,9,conference,mask_conference,environment,network_actively,goal_achieved,1.0309,0.05133,-0.05443,0.25300,0.13061,-0.04248,0.000813,-0.000721,0.003567,0.001819,-0.000681
236,9,conference,mask_conference,environment,network_actively,goal_achieved,1.0218,0.05215,-0.05512,0.25652,0.13242,-0.04318,0.000817,-0.000691,0.003526,0.001807,-0.000696
237,9,conference,mask_conference,environment,network_actively,goal_achieved,1.0129,0.05297,-0.05578,0.26001,0.13422,-0.04389,0.000821,-0.000662,0.003485,0.001796,-0.000710
238,9,conference,mask_conference,environment,network_actively,goal_achieved,1.0043,0.05379,-0.05641,0.26345,0.13600,-0.04461,0.000825,-0.000633,0.003445,0.001785,-0.000724
239,9,conference,mask_conference,environment,quick_scan,delayed,-2.0558,0.05465,-0.05673,0.26640,0.13781,-0.04558,0.000861,-0.000314,0.002948,0.001805,-0.000973
240,9,conference,mask_conference,environment,network_actively,goal_achieved,1.0030,0.05550,-0.05730,0.26979,0.13960,-0.04636,0.000845,-0.000571,0.003388,0.001795,-0.000777
241,9,conference,mask_conference,environment,network_actively,delayed,-0.1802,0.05532,-0.05776,0.26964,0.13921,-0.04584,-0.000181,-0.000466,-0.000144,-0.000393,0.000523
242,9,conference,mask_conference,environment,rest_deeply,failed,-3.3210,0.05616,-0.05817,0.27303,0.14073,-0.04645,0.000840,-0.000412,0.003385,0.001525,-0.000618
243,9,conference,mask_conference,environment,network_actively,delayed,-0.1699,0.05599,-0.05862,0.27295,0.14035,-0.04594,-0.000165,-0.000451,-0.000077,-0.000383,0.000519
244,10,work,mask_work,environment,deep_work,goal_achieved,2.5387,0.05227,0.02885,0.00960,-0.04236,-0.00286,0.000790,0.000864,-0.000423,-0.000989,-0.000172
245,10,work,mask_work,environment,network_actively,delayed,-0.5940,0.05288,0.02989,0.00832,-0.04372,-0.00288,0.000609,0.001041,-0.001282,-0.001359,-0.000020
246,10,work,mask_work,environment,rest_deeply,failed,-2.0396,0.05365,0.03062,0.00838,-0.04452,-0.00297,0.000772,0.000730,0.000058,-0.000803,-0.000090
247,10,work,mask_work,environment,network_actively,delayed,-0.5919,0.05428,0.03169,0.00710,-0.04588,-0.00300,0.000627,0.001068,-0.001275,-0.001362,-0.000037
248,10,work,mask_work,environment,network_actively,goal_achieved,1.2644,0.05525,0.03058,0.01157,-0.04455,-0.00311,0.000969,-0.001103,0.004462,0.001330,-0.000111
249,10,work,mask_work,environment,rest_deeply,delayed,-0.9443,0.05578,0.03101,0.01110,-0.04540,-0.00308,0.000535,0.000426,-0.000464,-0.000850,0.000035
250,10,work,mask_work,environment,network_actively,failed,-1.2187,0.05628,0.03278,0.00787,-0.04767,-0.00308,0.000494,0.001771,-0.003233,-0.002269,-0.000000
251,10,work,mask_work,environment,network_actively,delayed,-0.6053,0.05689,0.03385,0.00653,-0.04905,-0.00312,0.000620,0.001068,-0.001337,-0.001375,-0.000041
252,10,work,mask_work,environment,network_actively,goal_achieved,1.2565,0.05784,0.03272,0.01094,-0.04772,-0.00322,0.000947,-0.001129,0.004411,0.001322,-0.000101
253,10,home,mask_home,environment,tidy_up,goal_achieved,2.5884,-0.09339,-0.01593,-0.26183,-0.06313,0.01511,-0.001835,-0.000134,-0.003491,-0.000494,0.000227
254,10,home,mask_home,environment,rest_deeply,delayed,-0.1988,-0.09380,-0.01488,-0.26275,-0.06337,0.01475,-0.000410,0.001051,-0.000913,-0.000233,-0.000351
255,10,home,mask_home,environment,deep_work,failed,-2.1560,-0.09566,-0.01615,-0.26503,-0.06328,0.01550,-0.001860,-0.001274,-0.002286,0.000086,0.000751
256,10,home,mask_home,environment,network_actively,failed,-1.7385,-0.09730,-0.01603,-0.26993,-0.06445,0.01583,-0.001643,0.000123,-0.004898,-0.001174,0.000321
257,10,home,mask_home,environment,network_actively,failed,-1.7483,-0.09895,-0.01592,-0.27482,-0.06562,0.01615,-0.001652,0.000108,-0.004890,-0.001168,0.000326
258,10,home,mask_home,environment,network_actively,failed,-1.7580,-0.10061,-0.01582,-0.27970,-0.06678,0.01648,-0.001660,0.000094,-0.004882,-0.001162,0.000332
259,10,home,mask_home,environment,network_actively,failed,-1.7677,-0.10228,-0.01575,-0.28458,-0.06794,0.01682,-0.001669,0.000078,-0.004874,-0.001155,0.000338
260,10,home,mask_home,environment,take_notes,failed,-2.0098,-0.10422,-0.01695,-0.28712,-0.06811,0.01729,-0.001942,-0.001202,-0.002546,-0.000171,0.000470
261,10,home,mask_home,environment,network_actively,failed,-1.7514,-0.10596,-0.01699,-0.29191,-0.06922,0.01765,-0.001741,-0.000041,-0.004783,-0.001107,0.000361
262,10,conference,mask_conference,environment,network_actively,goal_achieved,0.9939,0.05686,-0.05911,0.27631,0.14213,-0.04676,0.000873,-0.000481,0.003360,0.001780,-0.000820
263,10,conference,mask_conference,environment,network_actively,goal_achieved,0.9863,0.05774,-0.05956,0.27963,0.14390,-0.04759,0.000876,-0.000457,0.003324,0.001770,-0.000831
264,10,conference,mask_conference,environment,network_actively,delayed,-0.1720,0.05757,-0.06001,0.27955,0.14351,-0.04707,-0.000169,-0.000447,-0.000085,-0.000388,0.000521
265,10,conference,mask_conference,environment,network_actively,goal_achieved,0.9764,0.05845,-0.06043,0.28282,0.14527,-0.04791,0.000881,-0.000421,0.003276,0.001757,-0.000849
266,10,conference,mask_conference,environment,rest_deeply,delayed,-2.1284,0.05914,-0.06083,0.28547,0.14661,-0.04851,0.000691,-0.000399,0.002644,0.001339,-0.000593
267,10,conference,mask_conference,environment,network_actively,goal_achieved,0.9640,0.06003,-0.06121,0.28868,0.14835,-0.04938,0.000887,-0.000378,0.003216,0.001741,-0.000870
268,10,conference,mask_conference,environment,network_actively,goal_achieved,0.9576,0.06092,-0.06157,0.29187,0.15008,-0.05026,0.000888,-0.000360,0.003185,0.001733,-0.000879
269,10,conference,mask_conference,environment,network_actively,goal_achieved,0.9526,0.06180,-0.06192,0.29503,0.15181,-0.05114,0.000886,-0.000348,0.003161,0.001729,-0.000884
270,10,conference,mask_conference,environment,network_actively,delayed,-0.1749,0.06163,-0.06235,0.29494,0.15142,-0.05062,-0.000175,-0.000437,-0.000095,-0.000397,0.000524
271,11,work,mask_work,environment,take_notes,delayed,-0.9226,0.05831,0.03289,0.01132,-0.04833,-0.00320,0.000464,0.000168,0.000380,-0.000605,0.000021
272,11,work,mask_work,environment,network_actively,goal_achieved,1.2597,0.05922,0.03171,0.01578,-0.04698,-0.00329,0.000911,-0.001177,0.004454,0.001346,-0.000092
273,11,work,mask_work,environment,quick_scan,goal_achieved,2.7251,0.05971,0.03190,0.01590,-0.04792,-0.00297,0.000489,0.000195,0.000122,-0.000937,0.000323
274,11,work,mask_work,environment,take_notes,failed,-2.0737,0.05989,0.03149,0.01696,-0.04828,-0.00281,0.000187,-0.000414,0.001064,-0.000361,0.000162
275,11,work,mask_work,environment,network_actively,delayed,-0.5832,0.06040,0.03235,0.01580,-0.04962,-0.00275,0.000503,0.000860,-0.001161,-0.001340,0.000056
276,11,work,mask_work,environment,rest_deeply,failed,-2.0728,0.06107,0.03285,0.01612,-0.05034,-0.00277,0.000671,0.000497,0.000318,-0.000718,-0.000016
277,11,work,mask_work,environment,take_notes,goal_achieved,2.3458,0.06225,0.03444,0.01481,-0.05165,-0.00293,0.001179,0.001592,-0.001312,-0.001308,-0.000164
278,11,work,mask_work,environment,network_actively,failed,-1.2315,0.06272,0.03618,0.01160,-0.05395,-0.00290,0.000476,0.001738,-0.003207,-0.002299,0.000035
279,11,work,mask_work,environment,take_notes,goal_achieved,2.3568,0.06392,0.03783,0.01020,-0.05529,-0.00308,0.001201,0.001647,-0.001400,-0.001346,-0.000183
280,11,home,mask_home,environment,rest_deeply,goal_achieved,2.8704,-0.10775,-0.01790,-0.29538,-0.06967,0.01817,-0.001788,-0.000913,-0.003471,-0.000456,0.000520
281,11,home,mask_home,environment,network_actively,delayed,-0.9800,-0.10935,-0.01867,-0.29824,-0.06999,0.01859,-0.001603,-0.000766,-0.002865,-0.000314,0.000420
282,11,home,mask_home,environment,take_notes,failed,-2.0296,-0.11134,-0.01992,-0.30086,-0.07017,0.01909,-0.001985,-0.001250,-0.002619,-0.000182,0.000496
283,11,home,mask_home,environment,network_actively,failed,-1.7630,-0.11316,-0.02010,-0.30560,-0.07124,0.01949,-0.001824,-0.000178,-0.004742,-0.001066,0.000397
284,11,home,mask_home,environment,network_actively,failed,-1.7723,-0.11500,-0.02029,-0.31034,-0.07230,0.01989,-0.001833,-0.000194,-0.004735,-0.001060,0.000403
